,hp,hg,vp,score,score1,mist,score2
15455,P11310,ACADM,NSP9,0.20129388570785522,0.0,0.375847165,0
15456,P13804,ETFA,NSP9,0.14884111285209656,0,0,0
15457,P20020,ATP2B1,NSP9,0.1295967847108841,0,0,0
15458,P23634,ATP2B4,NSP9,0.04615641012787819,0,0,0
15459,P24390,KDELR1,NSP9,0.06813017278909683,0,0,0
15460,P27105,STOM,NSP9,0.47184088826179504,0,0,0
15461,P33527,ABCC1,NSP9,0.0037459880113601685,0,0,0
15462,P35670,ATP7B,NSP9,0.07414885610342026,0,0,0
15463,P38435,GGCX,NSP9,0.3160032033920288,0,0,0
15464,P38606,ATP6V1A,NSP9,0.5405481457710266,0,0,0
15465,P40763,STAT3,NSP9,0.40184223651885986,0,0,0
15466,P43003,SLC1A3,NSP9,0.028311260044574738,0,0,0
15467,P48556,PSMD8,NSP9,0.36752447485923767,0,0,0
15468,P49768,PSEN1,NSP9,0.05151575431227684,0,0,0
15469,P56589,PEX3,NSP9,0.17801035940647125,0,0,0
15470,P61803,DAD1,NSP9,0.04075342416763306,0,0,0
15471,P98194,ATP2C1,NSP9,0.5568259358406067,0,0,0
15472,Q00765,REEP5,NSP9,0.13239669799804688,0,0,0
15473,Q10713,PMPCA,NSP9,0.04182586818933487,0,0,0
15474,Q13409,DYNC1I2,NSP9,0.29208701848983765,0,0,0
15475,Q13433,SLC39A6,NSP9,0.06554054468870163,0,0,0
15476,Q13505,MTX1,NSP9,0.005007059313356876,0,0,0
15477,Q14CZ7,FASTKD3,NSP9,0.03679746761918068,0,0,0
15478,Q15386,UBE3C,NSP9,0.07252863794565201,0,0,0
15479,Q4KMQ2,ANO6,NSP9,0.0027075447142124176,0,0,0
15480,Q53R41,FASTKD1,NSP9,0.019300399348139763,0,0,0
15481,Q5BJH7,YIF1B,NSP9,0.1529492884874344,0,0,0
15482,Q5H8A4,PIGG,NSP9,0.005275918170809746,0,0,0
15483,Q5JRX3,PITRM1,NSP9,0.0464770570397377,0,0,0
15484,Q5T1Q4,SLC35F1,NSP9,0.019359590485692024,0,0,0
15485,Q68DH5,LMBRD2,NSP9,0.003506008069962263,0,0,0
15486,Q6AI08,HEATR6,NSP9,0.013720466755330563,0,0,0
15487,Q6P3X3,TTC27,NSP9,0.44303274154663086,0,0,0
15488,Q6PJG6,BRAT1,NSP9,0.021610084921121597,0,0,0
15489,Q6PML9,SLC30A9,NSP9,0.13688717782497406,0,0,0
15490,Q7L8L6,FASTKD5,NSP9,0.03263571858406067,0,0,0
15491,Q7RTS9,DYM,NSP9,0.024806389585137367,0,0,0
15492,Q7Z3U7,MON2,NSP9,0.006459467578679323,0,0,0
15493,Q86UL3,GPAT4,NSP9,0.032818906009197235,0,0,0
15494,Q8N1F8,STK11IP,NSP9,0.010455534793436527,0,0,0
15495,Q8N5G2,MACO1,NSP9,0.1736634075641632,0,0,0
15496,Q8NDZ4,DIPK2A,NSP9,0.019654126837849617,0,0,0
15497,Q8NEW0,SLC30A7,NSP9,0.049038566648960114,0,0,0
15498,Q8TBF5,PIGX,NSP9,0.09599780291318893,0,0,0
15499,Q8TCJ2,STT3B,NSP9,0.2797934114933014,0,0,0
15500,Q8TEM1,NUP210,NSP9,0.059602171182632446,0,0,0
15501,Q8WUD6,CHPT1,NSP9,0.4817829430103302,0,0,0
15502,Q92604,LPGAT1,NSP9,0.021398048847913742,0,0,0
15503,Q92616,GCN1,NSP9,0.28737547993659973,0,0,0
15504,Q969V3,NCLN,NSP9,0.1660604327917099,0,0,0
15505,Q9NWF4,SLC52A1,NSP9,0.005336470901966095,0,0,0
15506,Q96AA3,RFT1,NSP9,0.0013836311409249902,0,0,0
15507,Q96CW5,TUBGCP3,NSP9,0.2254149466753006,0,0,0
15508,Q96D53,COQ8B,NSP9,0.04419329762458801,0,0,0
15509,Q96EC8,YIPF6,NSP9,0.08462168276309967,0,0,0
15510,Q96ER3,SAAL1,NSP9,0.12558569014072418,0,0,0
15511,Q96HW7,INTS4,NSP9,0.12598641216754913,0,0,0
15512,Q99805,TM9SF2,NSP9,0.019223175942897797,0,0,0
15513,Q9BQ95,ECSIT,NSP9,0.012858141213655472,0,0,0
15514,Q9BQT8,SLC25A21,NSP9,0.174586221575737,0,0,0
15515,Q9BSJ2,TUBGCP2,NSP9,0.18726873397827148,0,0,0
15516,Q9BTY2,FUCA2,NSP9,0.12431292235851288,0,0,0
15517,Q9BV40,VAMP8,NSP9,0.41811591386795044,0,0,0
15518,Q9BW92,TARS2,NSP9,0.024633334949612617,0,0,0
15519,Q9BYC5,FUT8,NSP9,0.11636839061975479,0,0,0
15520,Q9C0D9,SELENOI,NSP9,0.021968286484479904,0,0,0
15521,Q9C0E2,XPO4,NSP9,0.08230248093605042,0,0,0
15522,Q9GZM5,YIPF3,NSP9,0.04751694202423096,0,0,0
15523,Q9H0V9,LMAN2L,NSP9,0.021321944892406464,0,0,0
15524,Q9H2J7,SLC6A15,NSP9,0.009904664009809494,0,0,0
15525,Q9H583,HEATR1,NSP9,0.10040529072284698,0,0,0
15526,Q9H7F0,ATP13A3,NSP9,0.14624901115894318,0,0,0
15527,Q9H845,ACAD9,NSP9,0.08301180601119995,0,0,0
15528,Q9H8M5,CNNM2,NSP9,0.019124891608953476,0,0,0
15529,Q9NQC3,RTN4,NSP9,0.502810001373291,0,0,0
15530,Q9NVH2,INTS7,NSP9,0.016959557309746742,0,0,0
15531,Q9NVI1,FANCI,NSP9,0.01752345822751522,0,0,0
15532,Q9NX47,MARCHF5,NSP9,0.14497880637645721,0,0,0
15533,Q9P2R7,SUCLA2,NSP9,0.10602132230997086,0,0,0
15534,Q9UBF2,COPG2,NSP9,0.11981073766946793,0,0,0
15535,Q9UBU6,FAM8A1,NSP9,0.013993418775498867,0,0,0
15536,Q9UDR5,AASS,NSP9,0.06563692539930344,0,0,0
15537,Q9UI26,IPO11,NSP9,0.015724876895546913,0,0,0
15538,Q9UKV5,AMFR,NSP9,0.02979401685297489,0,0,0
15539,Q9ULF5,SLC39A10,NSP9,0.06113971769809723,0,0,0
15540,Q9ULX6,AKAP8L,NSP9,0.4872966408729553,0,0,0
15541,Q9Y312,AAR2,NSP9,0.06889569759368896,0,0,0
15542,Q9Y4R8,TELO2,NSP9,0.3233816623687744,0,0,0
15543,Q9Y5Y0,FLVCR1,NSP9,0.08552630245685577,0,0,0
15544,Q9Y6E2,BZW2,NSP9,0.31469398736953735,0,0,0
15545,O43818,RRP9,NSP9,0.12500663101673126,0,0,0
15546,O75683,SURF6,NSP9,0.24012617766857147,0,0,0
15547,P11940,PABPC1,NSP9,0.6994329690933228,0,0,0
15548,P16989,YBX3,NSP9,0.19590194523334503,0,0,0
15549,P19784,CSNK2A2,NSP9,0.2455853521823883,0,0,0
15550,P67870,CSNK2B,NSP9,0.5629964470863342,0,0,0
15551,P68400,CSNK2A1,NSP9,0.5384936928749084,0,0,0
15552,Q13310,PABPC4,NSP9,0.4080047309398651,0,0,0
15553,Q15435,PPP1R7,NSP9,0.2853994369506836,0,0,0
15554,Q6PKG0,LARP1,NSP9,0.07641766220331192,0,0,0
15555,Q86U42,PABPN1,NSP9,0.5252668857574463,0,0,0
15556,Q8NCA5,FAM98A,NSP9,0.24018920958042145,0,0,0
15557,Q8TAD8,SNIP1,NSP9,0.19371885061264038,0,0,0
15558,Q92900,UPF1,NSP9,0.13237735629081726,0,0,0
15559,Q9BQ75,CMSS1,NSP9,0.2142532616853714,0,0,0
15560,Q9HCE1,MOV10,NSP9,0.021854035556316376,0,0,0
15561,O60220,TIMM8A,NSP9,0.6473050713539124,0,0,0
15562,P09884,POLA1,NSP9,0.18770790100097656,0,0,0
15563,P42345,MTOR,NSP9,0.35419270396232605,0,0,0
15564,P49642,PRIM1,NSP9,0.12341713160276413,0,0,0
15565,P49643,PRIM2,NSP9,0.03971508517861366,0,0,0
15566,Q05516,ZBTB16,NSP9,0.16518749296665192,0,0,0
15567,Q14181,POLA2,NSP9,0.057229865342378616,0,0,0
15568,Q8NBJ5,COLGALT1,NSP9,0.021740898489952087,0,0,0
15569,Q99959,PKP2,NSP9,0.16509239375591278,0,0,0
15570,O94973,AP2A2,NSP9,0.11544623970985413,0,0,0
15571,P28330,ACADL,NSP9,0.025485849007964134,0,0,0
15572,P55789,GFER,NSP9,0.016690345481038094,0,0,0
15573,Q6Q0C0,TRAF7,NSP9,0.03065514750778675,0,0,0
15574,Q969X5,ERGIC1,NSP9,0.4016476273536682,0,0,0
15575,Q96CW1,AP2M1,NSP9,0.15210896730422974,0,0,0
15576,Q8WWQ0,PHIP,NSP9,0.09837757050991058,0,0,0
15577,Q9BZH6,WDR11,NSP9,0.008570987731218338,0,0,0
15578,Q9C026,TRIM9,NSP9,0.002314032753929496,0,0,0
15579,Q9HAV7,GRPEL1,NSP9,0.3251473009586334,0,0,0
15580,O14734,ACOT8,NSP9,0.4061180055141449,0,0,0
15581,O75347,TBCA,NSP9,0.09020145237445831,0,0,0
15582,Q92624,APPBP2,NSP9,0.28870531916618347,0,0,0
15583,Q9C0D3,ZYG11B,NSP9,0.0057333228178322315,0,0,0
15584,A7MCY6,TBKBP1,NSP9,0.03248300403356552,0,0,0
15585,O14578,CIT,NSP9,0.04672650620341301,0,0,0
15586,O14639,ABLIM1,NSP9,0.05379514396190643,0,0,0
15587,O14908,GIPC1,NSP9,0.5057603716850281,0,0,0
15588,O60237,PPP1R12B,NSP9,0.09415721893310547,0,0,0
15589,O60784,TOM1,NSP9,0.02196771465241909,0,0,0
15590,O75381,PEX14,NSP9,0.2003050297498703,0,0,0
15591,O75506,HSBP1,NSP9,0.3878117501735687,0,0,0
15592,O95613,PCNT,NSP9,0.36785605549812317,0,0,0
15593,O95684,CEP43,NSP9,0.07308873534202576,0,0,0
15594,P06396,GSN,NSP9,0.44190269708633423,0,0,0
15595,P09493,TPM1,NSP9,0.16360247135162354,0,0,0
15596,P13861,PRKAR2A,NSP9,0.3231445252895355,0,0,0
15597,P14649,MYL6B,NSP9,0.30483150482177734,0,0,0
15598,P17612,PRKACA,NSP9,0.5226211547851562,0,0,0
15599,P17252,PRKCA,NSP9,0.6576525568962097,0,0,0
15600,P28289,TMOD1,NSP9,0.14387713372707367,0,0,0
15601,P31323,PRKAR2B,NSP9,0.18303383886814117,0,0,0
15602,P35241,RDX,NSP9,0.1712166965007782,0,0,0
15603,P49454,CENPF,NSP9,0.2638857364654541,0,0,0
15604,P67936,TPM4,NSP9,0.4754442870616913,0,0,0
15605,Q04724,TLE1,NSP9,0.008690803311765194,0,0,0
15606,Q04726,TLE3,NSP9,0.03580059856176376,0,0,0
15607,Q08117,TLE5,NSP9,0.4415852725505829,0,0,0
15608,Q08378,GOLGA3,NSP9,0.09753117710351944,0,0,0
15609,Q12965,MYO1E,NSP9,0.2709100544452667,0,0,0
15610,Q13045,FLII,NSP9,0.011894885450601578,0,0,0
15611,Q14789,GOLGB1,NSP9,0.21674896776676178,0,0,0
15612,Q15154,PCM1,NSP9,0.19061289727687836,0,0,0
15613,Q9UIS9,MBD1,NSP9,0.019396357238292694,0,0,0
15614,Q16881,TXNRD1,NSP9,0.26565489172935486,0,0,0
15615,Q4V328,GRIPAP1,NSP9,0.47932881116867065,0,0,0
15616,Q5VT06,CEP350,NSP9,0.612481415271759,0,0,0
15617,Q5VU43,PDE4DIP,NSP9,0.36400938034057617,0,0,0
15618,Q5VUJ6,LRCH2,NSP9,0.1231914758682251,0,0,0
15619,Q66GS9,CEP135,NSP9,0.3092016875743866,0,0,0
15620,Q6ZVM7,TOM1L2,NSP9,0.01596979610621929,0,0,0
15621,Q76N32,CEP68,NSP9,0.10588384419679642,0,0,0
15622,Q9NQ79,CRTAC1,NSP9,0.32567426562309265,0,0,0
15623,Q7Z406,MYH14,NSP9,0.12111687660217285,0,0,0
15624,Q7Z7A1,CNTRL,NSP9,0.09337438642978668,0,0,0
15625,Q8IUD2,ERC1,NSP9,0.25019899010658264,0,0,0
15626,Q8IWJ2,GCC2,NSP9,0.3842611312866211,0,0,0
15627,Q8N3C7,CLIP4,NSP9,0.30419355630874634,0,0,0
15628,Q8N4C6,NIN,NSP9,0.09389541298151016,0,0,0
15629,Q8N8E3,CEP112,NSP9,0.058785829693078995,0,0,0
15630,Q8NDN9,RCBTB1,NSP9,0.028938286006450653,0,0,0
15631,Q8TD10,MIPOL1,NSP9,0.6108613014221191,0,0,0
15632,Q8WXW3,PIBF1,NSP9,0.22251330316066742,0,0,0
15633,Q92614,MYO18A,NSP9,0.037371110171079636,0,0,0
15634,Q92995,USP13,NSP9,0.149631068110466,0,0,0
15635,Q96CN9,GCC1,NSP9,0.36900490522384644,0,0,0
15636,Q96II8,LRCH3,NSP9,0.00843195803463459,0,0,0
15637,Q96N16,JAKMIP1,NSP9,0.16434331238269806,0,0,0
15638,Q96SN8,CDK5RAP2,NSP9,0.37962278723716736,0,0,0
15639,Q9BQQ3,GORASP1,NSP9,0.024919750168919563,0,0,0
15640,Q9BQS8,FYCO1,NSP9,0.12101612240076065,0,0,0
15641,Q9BV19,C1ORF50,NSP9,0.3712572455406189,0,0,0
15642,Q9BZF9,UACA,NSP9,0.12219547480344772,0,0,0
15643,Q9C0B0,UNK,NSP9,0.0445551872253418,0,0,0
15644,Q9H0E2,TOLLIP,NSP9,0.2403509020805359,0,0,0
15645,Q9UHD2,TBK1,NSP9,0.7744617462158203,0,0,0
15646,Q9UJC3,HOOK1,NSP9,0.6102921962738037,0,0,0
15647,Q9ULV0,MYO5B,NSP9,0.1417045295238495,0,0,0
15648,Q9UM54,MYO6,NSP9,0.27513375878334045,0,0,0
15649,Q9UNZ2,NSFL1C,NSP9,0.313020795583725,0,0,0
15650,Q9UPN4,CEP131,NSP9,0.09550856798887253,0,0,0
15651,Q9UPQ0,LIMCH1,NSP9,0.08254558593034744,0,0,0
15652,Q9Y2I6,NINL,NSP9,0.06922052055597305,0,0,0
15653,Q9Y4I1,MYO5A,NSP9,0.21645164489746094,0,0,0
15654,Q9Y608,LRRFIP2,NSP9,0.17203937470912933,0,0,0
15655,O95071,UBR5,NSP9,0.14996762573719025,0,0,0
15656,O95714,HERC2,NSP9,0.12895019352436066,0,0,0
15657,P04637,TP53,NSP9,0.6694296598434448,0.0,0.14400147900000002,0
15658,Q9UHE5,NAT8,NSP9,0.12541773915290833,0,0,0
15659,P06280,GLA,NSP9,0.39163368940353394,0,0,0
15660,P12268,IMPDH2,NSP9,0.06657247990369797,0,0,0
15661,P30153,PPP2R1A,NSP9,0.700028657913208,0,0,0
15662,P49959,MRE11,NSP9,0.09474878013134003,0,0,0
15663,P63151,PPP2R2A,NSP9,0.36230987310409546,0,0,0
15664,Q5QP82,DCAF10,NSP9,0.2312309890985489,0,0,0
15665,Q5T9A4,ATAD3B,NSP9,0.15101467072963715,0,0,0
15666,Q92878,RAD50,NSP9,0.1849159598350525,0,0,0
15667,Q96EN8,MOCOS,NSP9,0.048020076006650925,0,0,0
15668,Q96JN8,NEURL4,NSP9,0.15599335730075836,0,0,0
15669,Q9NQX3,GPHN,NSP9,0.015601814724504948,0,0,0
15670,Q9NXA8,SIRT5,NSP9,0.03363213688135147,0,0,0
15671,A0A0B4J1Y9,IGHV3-72,NSP9,0.012498642317950726,0,0,0
15672,P61970,NUTF2,NSP9,0.18681800365447998,0,0,0
15673,P62330,ARF6,NSP9,0.2225382775068283,0,0,0
15674,Q9H4P4,RNF41,NSP9,0.5599810481071472,0,0,0
15675,A3KMH1,VWA8,NSP9,0.43986910581588745,0,0,0
15676,O14972,VPS26C,NSP9,0.2818205654621124,0,0,0
15677,O43933,PEX1,NSP9,0.12600380182266235,0,0,0
15678,O60232,ZNRD2,NSP9,0.057820480316877365,0,0,0
15679,O60826,CCDC22,NSP9,0.019768062978982925,0,0,0
15680,O75564,JRK,NSP9,0.39922094345092773,0,0,0
15681,O75665,OFD1,NSP9,0.326347678899765,0,0,0
15682,O95754,SEMA4F,NSP9,0.13364142179489136,0,0,0
15683,O95835,LATS1,NSP9,0.20179906487464905,0,0,0
15684,P11717,IGF2R,NSP9,0.04518154636025429,0,0,0
15685,P43686,PSMC4,NSP9,0.3387192189693451,0,0,0
15686,P51530,DNA2,NSP9,0.4784563183784485,0,0,0
15687,P51659,HSD17B4,NSP9,0.22776834666728973,0,0,0
15688,P54802,NAGLU,NSP9,0.19969382882118225,0,0,0
15689,Q05086,UBE3A,NSP9,0.5751001834869385,0,0,0
15690,Q12923,PTPN13,NSP9,0.20039299130439758,0,0,0
15691,Q13043,STK4,NSP9,0.022827044129371643,0,0,0
15692,Q9Y6E0,STK24,NSP9,0.29203128814697266,0,0,0
15693,Q13188,STK3,NSP9,0.05709046497941017,0,0,0
15694,Q13438,OS9,NSP9,0.6628625392913818,0,0,0
15695,Q15345,LRRC41,NSP9,0.01778971217572689,0,0,0
15696,Q15796,SMAD2,NSP9,0.028913766145706177,0,0,0
15697,Q53EZ4,CEP55,NSP9,0.08551705628633499,0,0,0
15698,Q567U6,CCDC93,NSP9,0.1816350370645523,0,0,0
15699,Q5SVZ6,ZMYM1,NSP9,0.031620677560567856,0,0,0
15700,Q5SZL2,CEP85L,NSP9,0.015335525386035442,0,0,0
15701,Q63ZY3,KANK2,NSP9,0.49971404671669006,0,0,0
15702,Q6GYQ0,RALGAPA1,NSP9,0.05498097836971283,0,0,0
15703,Q6IEG0,SNRNP48,NSP9,0.022511934861540794,0,0,0
15704,Q6PJI9,WDR59,NSP9,0.009860404767096043,0,0,0
15705,Q6ZU80,CEP128,NSP9,0.2565061151981354,0,0,0
15706,Q6ZWJ1,STXBP4,NSP9,0.0029127916786819696,0,0,0
15707,Q70EL1,USP54,NSP9,0.12751048803329468,0,0,0
15708,Q7Z3J2,VPS35L,NSP9,0.02235611341893673,0,0,0
15709,Q7Z4G1,COMMD6,NSP9,0.2826729416847229,0,0,0
15710,Q86SQ0,PHLDB2,NSP9,0.13300253450870514,0,0,0
15711,Q86X10,RALGAPB,NSP9,0.10398856550455093,0,0,0
15712,Q8IWR1,TRIM59,NSP9,0.06297795474529266,0,0,0
15713,Q8N668,COMMD1,NSP9,0.14902876317501068,0,0,0
15714,Q96DZ1,ERLEC1,NSP9,0.07013733685016632,0,0,0
15715,Q96HP0,DOCK6,NSP9,0.03509535640478134,0,0,0
15716,Q96IV0,NGLY1,NSP9,0.09834057837724686,0,0,0
15717,Q96RU2,USP28,NSP9,0.48371946811676025,0,0,0
15718,Q9BVQ7,SPATA5L1,NSP9,0.051083195954561234,0,0,0
15719,Q9GZQ3,COMMD5,NSP9,0.10772346705198288,0,0,0
15720,Q9H0H0,INTS2,NSP9,0.043032679706811905,0,0,0
15721,Q9H4B6,SAV1,NSP9,0.08560234308242798,0,0,0
15722,Q9NX08,COMMD8,NSP9,0.2189428061246872,0,0,0
15723,Q9P000,COMMD9,NSP9,0.3955658972263336,0,0,0
15724,Q9P209,CEP72,NSP9,0.055403098464012146,0,0,0
15725,Q9P2D0,IBTK,NSP9,0.17770656943321228,0,0,0
15726,Q9P2S5,WRAP73,NSP9,0.05936233326792717,0,0,0
15727,Q9UBI1,COMMD3,NSP9,0.19056405127048492,0,0,0
15728,Q9UKF6,CPSF3,NSP9,0.5579791069030762,0,0,0
15729,Q9ULA0,DNPEP,NSP9,0.33044543862342834,0,0,0
15730,Q9UN81,L1RE1,NSP9,0.05186779797077179,0,0,0
15731,Q9Y2K2,SIK3,NSP9,0.3439842164516449,0,0,0
15732,Q9Y2S7,POLDIP2,NSP9,0.2681769132614136,0,0,0
15733,Q9Y305,ACOT9,NSP9,0.3779156804084778,0,0,0
15734,Q9Y6G5,COMMD10,NSP9,0.21293632686138153,0,0,0
15735,O00186,STXBP3,NSP9,0.20086808502674103,0,0,0
15736,O00746,NME4,NSP9,0.13388995826244354,0,0,0
15737,O14975,SLC27A2,NSP9,0.0029726612847298384,0,0,0
15738,O15372,EIF3H,NSP9,0.5878905653953552,0,0,0
15739,O60573,EIF4E2,NSP9,0.0448354035615921,0,0,0
15740,O75821,EIF3G,NSP9,0.42784494161605835,0,0,0
15741,O75822,EIF3J,NSP9,0.07225629687309265,0,0,0
15742,P00387,CYB5R3,NSP9,0.04422885552048683,0,0,0
15743,P15954,COX7C,NSP9,0.1460636407136917,0,0,0
15744,P16435,POR,NSP9,0.18011574447155,0,0,0
15745,P52306,RAP1GDS1,NSP9,0.12557142972946167,0,0,0
15746,P60228,EIF3E,NSP9,0.09562966972589493,0,0,0
15747,Q10471,GALNT2,NSP9,0.44970613718032837,0,0,0
15748,Q13423,NNT,NSP9,0.13444413244724274,0,0,0
15749,P56537,EIF6,NSP9,0.5653824210166931,0,0,0
15750,Q14152,EIF3A,NSP9,0.1326805204153061,0,0,0
15751,Q15650,TRIP4,NSP9,0.15714582800865173,0,0,0
15752,Q2M389,WASHC4,NSP9,0.023830074816942215,0,0,0
15753,Q5T1M5,FKBP15,NSP9,0.06016639620065689,0,0,0
15754,Q5VT66,MTARC1,NSP9,0.10191389173269272,0,0,0
15755,Q6NUN9,ZNF746,NSP9,0.13543269038200378,0,0,0
15756,Q6Y7W6,GIGYF2,NSP9,0.11856915056705475,0,0,0
15757,Q7L2H7,EIF3M,NSP9,0.3712294399738312,0,0,0
15758,Q86UK7,ZNF598,NSP9,0.09904470294713974,0,0,0
15759,Q8N3C0,ASCC3,NSP9,0.02238108590245247,0,0,0
15760,Q8N9N2,ASCC1,NSP9,0.03592907637357712,0,0,0
15761,Q8NBU5,ATAD1,NSP9,0.05266506224870682,0,0,0
15762,Q8TF46,DIS3L,NSP9,0.0677902027964592,0,0,0
15763,Q8WVC6,DCAKD,NSP9,0.07203510403633118,0,0,0
15764,Q96A26,FAM162A,NSP9,0.16654254496097565,0,0,0
15765,Q96B26,EXOSC8,NSP9,0.29308658838272095,0,0,0
15766,Q96D09,GPRASP2,NSP9,0.3336067497730255,0,0,0
15767,Q99613,EIF3C,NSP9,0.6143572926521301,0,0,0
15768,Q9BQ70,TCF25,NSP9,0.13430480659008026,0,0,0
15769,Q9C037,TRIM4,NSP9,0.005481567233800888,0,0,0
15770,Q9H1I8,ASCC2,NSP9,0.01429829653352499,0,0,0
15771,Q9HD20,ATP13A1,NSP9,0.01941630244255066,0,0,0
15772,Q9UBQ5,EIF3K,NSP9,0.3288227915763855,0,0,0
15773,Q9UH62,ARMCX3,NSP9,0.031606242060661316,0,0,0
15774,Q9UPQ9,TNRC6B,NSP9,0.3332250118255615,0,0,0
15775,Q9Y262,EIF3L,NSP9,0.45747727155685425,0,0,0
15776,P13674,P4HA1,NSP9,0.10512547194957733,0,0,0
15777,P14735,IDE,NSP9,0.02617039903998375,0,0,0
15778,P49257,LMAN1,NSP9,0.3312831223011017,0,0,0
15779,P62072,TIMM10,NSP9,0.3332330286502838,0,0,0
15780,P62699,YPEL5,NSP9,0.2911228537559509,0,0,0
15781,Q13586,STIM1,NSP9,0.3130100667476654,0,0,0
15782,Q2TAA5,ALG11,NSP9,0.08896264433860779,0,0,0
15783,Q6VN20,RANBP10,NSP9,0.1235341727733612,0,0,0
15784,Q7L5Y9,MAEA,NSP9,0.019500376656651497,0,0,0
15785,Q8NBJ7,SUMF2,NSP9,0.20666013658046722,0,0,0
15786,Q8NFQ8,TOR1AIP2,NSP9,0.20915180444717407,0,0,0
15787,Q9H496,TOR1AIP2,NSP9,0.07830855995416641,0,0,0
15788,Q92643,PIGK,NSP9,0.04644610732793808,0,0,0
15789,Q969N2,PIGT,NSP9,0.01396073680371046,0,0,0
15790,Q96S59,RANBP9,NSP9,0.5593281388282776,0,0,0
15791,Q96P70,IPO9,NSP9,0.22374044358730316,0,0,0
15792,Q9BSF4,TIMM29,NSP9,0.13925668597221375,0,0,0
15793,Q9H7D7,WDR26,NSP9,0.06858741492033005,0,0,0
15794,Q9H871,RMND5A,NSP9,0.031207328662276268,0,0,0
15795,Q9NVH1,DNAJC11,NSP9,0.10377179086208344,0,0,0
15796,Q9NWU2,GID8,NSP9,0.2020675539970398,0,0,0
15797,Q9Y5J6,TIMM10B,NSP9,0.05585097894072533,0,0,0
15798,Q9Y5J7,TIMM9,NSP9,0.3097798228263855,0,0,0
15799,O75964,ATP5MG,NSP9,0.4609715938568115,0,0,0
15800,P25685,DNAJB1,NSP9,0.6285151839256287,0,0,0
15801,Q15904,ATP6AP1,NSP9,0.25104057788848877,0,0,0
15802,Q99720,SIGMAR1,NSP9,0.07962825894355774,0,0,0
15803,Q9UDY4,DNAJB4,NSP9,0.5817540884017944,0,0,0
15804,A8MTT3,CEBPZOS,NSP9,0.2661227285861969,0,0,0
15805,O00116,AGPS,NSP9,0.25713467597961426,0,0,0
15806,O43169,CYB5B,NSP9,0.1786329299211502,0,0,0
15807,O94766,B3GAT3,NSP9,0.41784167289733887,0,0,0
15808,O95159,ZFPL1,NSP9,0.11324935406446457,0,0,0
15809,O95573,ACSL3,NSP9,0.414960652589798,0,0,0
15810,P11233,RALA,NSP9,0.11476566642522812,0,0,0
15811,P21964,COMT,NSP9,0.49375465512275696,0,0,0
15812,P51148,RAB5C,NSP9,0.23324401676654816,0,0,0
15813,P51149,RAB7A,NSP9,0.608310878276825,0,0,0
15814,P61006,RAB8A,NSP9,0.0861131027340889,0,0,0
15815,P61019,RAB2A,NSP9,0.04271645471453667,0,0,0
15816,P61026,RAB10,NSP9,0.4799582064151764,0,0,0
15817,P61106,RAB14,NSP9,0.06971254199743271,0,0,0
15818,P61586,RHOA,NSP9,0.5685641765594482,0,0,0
15819,P62820,RAB1A,NSP9,0.3053899109363556,0,0,0
15820,P62873,GNB1,NSP9,0.14987538754940033,0,0,0
15821,P63218,GNG5,NSP9,0.2578918933868408,0,0,0
15822,Q12907,LMAN2,NSP9,0.1261383444070816,0,0,0
15823,Q13724,MOGS,NSP9,0.6431053280830383,0,0,0
15824,Q53H12,AGK,NSP9,0.21804077923297882,0,0,0
15825,Q5JTV8,TOR1AIP1,NSP9,0.23357056081295013,0,0,0
15826,Q6P1M0,SLC27A4,NSP9,0.16349706053733826,0,0,0
15827,Q6P1Q0,LETMD1,NSP9,0.055958934128284454,0,0,0
15828,Q6ZRP7,QSOX2,NSP9,0.028103427961468697,0,0,0
15829,Q7LGA3,HS2ST1,NSP9,0.42596912384033203,0,0,0
15830,Q8IUR0,TRAPPC5,NSP9,0.5075773596763611,0,0,0
15831,Q8N183,NDUFAF2,NSP9,0.07277843356132507,0,0,0
15832,Q8N2K0,ABHD12,NSP9,0.43890929222106934,0,0,0
15833,Q8N9F7,GDPD1,NSP9,0.3998357951641083,0,0,0
15834,Q8NBX0,SCCPDH,NSP9,0.36699143052101135,0,0,0
15835,Q8WUY8,NAT14,NSP9,0.02890910767018795,0,0,0
15836,Q96DA6,DNAJC19,NSP9,0.08149385452270508,0,0,0
15837,Q96ER9,CCDC51,NSP9,0.16694276034832,0,0,0
15838,Q96KC8,DNAJC1,NSP9,0.08075661957263947,0,0,0
15839,Q9BQE4,SELENOS,NSP9,0.23355510830879211,0,0,0
15840,Q9H7Z7,PTGES2,NSP9,0.15317049622535706,0,0,0
15841,Q9NP72,RAB18,NSP9,0.30297911167144775,0,0,0
15842,Q9NX40,OCIAD1,NSP9,0.31356534361839294,0,0,0
15843,Q9NYP7,ELOVL5,NSP9,0.06626344472169876,0,0,0
15844,Q9Y3D7,PAM16,NSP9,0.45709434151649475,0,0,0
15845,O00566,MPHOSPH10,NSP9,0.09046745300292969,0,0,0
15846,O15381,NVL,NSP9,0.5942132472991943,0,0,0
15847,O60287,URB1,NSP9,0.1168651431798935,0,0,0
15848,O76094,SRP72,NSP9,0.350443959236145,0,0,0
15849,O95260,ATE1,NSP9,0.12249673902988434,0,0,0
15850,O95373,IPO7,NSP9,0.02367369644343853,0,0,0
